ckpt,output_root,latest_output,start_time,end_time
/home/zchen/Code/NeUF/logs/23-04-2026/HASH_Patient0_0/checkpoints/8000.pkl,/misc/raid/zchen/Code/NeUF/exports/full_grid/23-04-2026/ckpt_0/8000,/misc/raid/zchen/Code/NeUF/exports/full_grid/23-04-2026/ckpt_0/8000,2026-04-23T10:42:50+02:00,2026-04-23T10:46:06+02:00
