experiment,ckpt,output_root,latest_output,start_time,end_time
exp1_B_L16_Nmax256,/misc/raid/zchen/Code/NeUF/experiments/hash_grid_nmax/exp1_B_L16_Nmax256/exp1_B_L16_Nmax256_latest.pkl,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp1_B_L16_Nmax256,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp1_B_L16_Nmax256/20-04-2026/exp1_B_L16_Nmax256_latest_0,2026-04-20T14:43:26+02:00,2026-04-20T14:45:59+02:00
