experiment,ckpt,output_root,latest_output,start_time,end_time
exp1_B_L16_Nmax256,/misc/raid/zchen/Code/NeUF/experiments/hash_grid_nmax/exp1_B_L16_Nmax256/exp1_B_L16_Nmax256_latest.pkl,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp1_B_L16_Nmax256,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp1_B_L16_Nmax256/17-04-2026/exp1_B_L16_Nmax256_latest_0,2026-04-17T11:05:06+02:00,2026-04-17T11:13:56+02:00
