experiment,ckpt,output_root,latest_output,start_time,end_time
exp2_F_L12_Nmax512,/misc/raid/zchen/Code/NeUF/experiments/hash_grid_nmax/exp2_F_L12_Nmax512/exp2_F_L12_Nmax512_latest.pkl,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp2_F_L12_Nmax512,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp2_F_L12_Nmax512/20-04-2026/exp2_F_L12_Nmax512_latest_0,2026-04-20T14:43:26+02:00,2026-04-20T14:46:00+02:00
