experiment,ckpt,output_root,latest_output,start_time,end_time
exp1_D_L16_Nmax64,/misc/raid/zchen/Code/NeUF/experiments/hash_grid_nmax/exp1_D_L16_Nmax64/exp1_D_L16_Nmax64_latest.pkl,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp1_D_L16_Nmax64,/misc/raid/zchen/Code/NeUF/exports/hash_grid_nmax_full_grid/exp1_D_L16_Nmax64/20-04-2026/exp1_D_L16_Nmax64_latest_0,2026-04-20T14:43:26+02:00,2026-04-20T14:46:24+02:00
