ckpt,output_root,latest_output,start_time,end_time
/home/zchen/Code/NeUF/logs/23-04-2026/HASH_Patient0_1/checkpoints/10000.pkl,/misc/raid/zchen/Code/NeUF/exports/full_grid/23-04-2026/ckpt_1/10000,/misc/raid/zchen/Code/NeUF/exports/full_grid/23-04-2026/ckpt_1/10000,2026-04-23T13:07:17+02:00,2026-04-23T13:15:16+02:00
